NAME,CONTACT NO,RATING,RATING COUNT,ADDRESS,LOCATION,CATEGORY
Jivabhumi Agri Tech Pvt Ltd,+(91)9880005093,4.2,50,"No #1, Srivatsa, HM World City Apartment Road, Jp Nagar 9th Phase, Bangalore - 560062, Near Nandi Garden Apartment",Bangalore,Grocery Stores
Buffalo Back,+(91)8892244844,4.3,49,"Buffalo Back Organic, 4 Th Phase Maharashtra Bank Road, Yelahanka New Town, Bangalore - 560064, Near Vivekananda Park",Bangalore,Grocery Stores
Bhoomla Enterprises,+(91)9449991639,5.0,44,"Shop No 8, Munuyappa Gopala Building, Sampige Nagar, Electronic City, Bangalore - 560100, Opp Uttara Bakery",Bangalore,Grocery Stores
Kamruth Organics,+(91)9886148612,4.8,44,"Gubbalala Main Road, Gubbalala, Bangalore - 560062, Near Mantra Tranqil",Bangalore,Grocery Stores
Growers Lane,+(91)08040912414,4.7,36,"No. 37/11, 10th Main, Jayanagar 5th Block, Bangalore - 560041, Opposite Go Native and Shalini Grounds",Bangalore,Grocery Stores
The Organic Kart,+(91)6361319928,4.7,36,"No 49/1 and 2 Ground Flore 4th Main A Crs, Karthick Hospital Road Manjaappa Layout T, Vidyaranyapura, Bangalore - 560097, Near Jodi Bar Club",Bangalore,Grocery Stores
Roots Traditional Foods,+(91)7022379494,4.9,35,"No 51, Banjara Layout Main Road Horamavu Post, Horamavu, Bangalore - 560043, Next to Rajalakshmi Real Estate",Bangalore,Grocery Stores
Happi Organic,+(91)9483300123,4.3,35,"No 277/1, 1st Main Road,, Chinmaya Mission Hospital Road, Branch In Whitefield,, Indiranagar, Bangalore - 560038, Opp to Costa Cofee",Bangalore,Grocery Stores
Sara Organic Natural & Heal..,+(91)08041178935,4.0,34,"No.519, Basement, F Block, 60 Feet Road, Next to Airtel Office, Sahakara Nagar, Bangalore - 560092, Below Peter England Showroom",Bangalore,Grocery Stores
Oye Fresh Super Market,+(91)9902391179,4.4,33,"No 444, Tata Nagar Main Road, Sahakara Nagar, Bangalore - 560092, Near Adhar Office",Bangalore,Grocery Stores
Organicz4u,+(91)8041129535,4.2,33,"No 20/3, Budha Vihara Road, Frazer Town, Bangalore - 560005, Near Komala Refreshment",Bangalore,Grocery Stores
A To Z Mini Mart,+(91)08041201020,4.1,33,"No.359, Shivamandir Road, 4th Phase, 6th Cross, Yelahanka New Town, Bangalore - 560064, Opposite SLK Software and Near Srighti Collete",Bangalore,Grocery Stores
Organic2health,+(91)9886162555,4.3,29,"No.46, Maruthi Arcade, Double Road, Rajarajeshwari Nagar, Bangalore - 560098, Near Armugam (Shanmuka) Temple",Bangalore,Grocery Stores
Organic Village,+(91)9686058899,4.0,28,"B P Tower, BBMP Ward No. 6, Amruthahalli, Hebbal, Bangalore - 560024, Opposite Canara Bank",Bangalore,Grocery Stores
Organics Roots,+(91)9900064333,3.9,27,"No.60/A, 11th Cross, Rajajinagar 1st Block, Bangalore - 560010, Opposite to Benaka Party Hall",Bangalore,Grocery Stores
Nithin Ventures Organic Hou..,+(91)9739877826,4.6,22,"Shop No #538, Dollars Colony  1st Main Road, Dollars Colony-Rmv 2nd Stage, Bangalore - 560094, Near BBMP Park",Bangalore,Grocery Stores
Avigna Organic Santhe Food ..,+(91)8197764316,4.3,20,"No. 452 G K Plaza, Muniswamappa Layout, Vignan Nagar, Kaggadasapura, Bengaluru, Vignana Nagar, Bangalore - 560037, Near Sct College Kaggadasapura Main Road",Bangalore,Grocery Stores
Fibi Fresh & Natural,+(91)9686896860,5.0,18,"88, Kalkere, Bengaluru, Nri Layout Main Road, Nri Layout, Bangalore - 560016",Bangalore,Grocery Stores
Thara Naturals,+(91)9060428418,4.7,18,"273, Vinayak Nagar, Kattigenahalli, Bengaluru, 4th Cross Road, Bangalore - 560064, Sriram Temple Road",Bangalore,Grocery Stores
Sukruth Groceries,+(91)9844405174,3.6,17,"No11, Uttarahalli, Bangalore - 560061, Near HP Petrol Bunk,,Icici Bank",Bangalore,Grocery Stores
Organico Hrbr,+(91)9164080400,4.3,16,"No 221, 7th Main 80feet Road,, Kalyan Nagar, Bangalore - 560043, Opposite to Nilgiries",Bangalore,Grocery Stores
Namma Organic Store,+(91)8660116427,4.7,12,"No. 36, 7th Cross, Malleswaram, Bangalore - 560003, Near Malleshwaram Club",Bangalore,Grocery Stores
Stay Organic,+(91)8919980565,4.0,12,"Relable Residence, Haralour Main Road,, Harlur Village, Bangalore - 560068, Nxt to Vibgyour School",Bangalore,Grocery Stores
Carryfresh Hypermarket,+(91)08025492222,4.2,11,"No 40, Mosque Road Fraser Town, Frazer Town, Bangalore - 560005, Near Haji Sir Ismail Sait Mosque",Bangalore,Grocery Stores
Sri Sri TATTVA Home Health ..,+(91)9148957206,4.5,9,"No 679, Ground Floor, 6th Cross, Hal 3rd Stage, Kodihalli, Bangalore - 560017, Behind The Leela Palace, Next to Masjid,",Bangalore,Grocery Stores
Halli Organics,+(91)9686893363,4.9,7,"No 375 13th Cross, Main Road, Sadashivanagar, Bangalore - 560080, Next to Food World",Bangalore,Grocery Stores
Sharika Rice Traders,+(91)9538389686,4.2,7,"No.18, M N Reddy Building, Yelahanka, Bangalore - 560064, Near Kempegowda Convention Hall",Bangalore,Grocery Stores
Mangalore Stores & Travels,+(91)8023146657,4.0,7,"No 37/4 Nagarabhavi Main Road, Govindaraja nagara, Vijayanagar, Bangalore - 560040, Near Bp Stores",Bangalore,Grocery Stores
Jagannath Organics & Natura..,+(91)9740928296,5.0,6,"No. 120, 3rd Cross , 3rd Phase, Jp Nagar 3rd Phase, Bangalore - 560078, Near St Pauls English School",Bangalore,Grocery Stores
Vijayanagar Naturobell Orga..,+(91)9108016444,5.0,6,"No. 33, Sapthagiri Building, Remco Layout,Service Road, Vijayanagar, Bangalore - 560040, Opposite BMTC Bus Stand",Bangalore,Grocery Stores
Sri Madhav General Store,+(91)9741307217,4.3,6,"15th Cross Green Garden Layout, Kundalahalli Gate, Bengaluru, Kempanna Road, Marathahalli, Bangalore - 560037, Near Bachpan Play School",Bangalore,Grocery Stores
Shivani Organics,+(91)8029558177,4.0,6,"Mrs Pushpavani(Proprietor), NGEF Layout, 80 Feet Road, Nagarbhavi 2nd Stage, Bangalore - 560072, Near NGEF Bus Stop",Bangalore,Grocery Stores
Spay Organic Store,+(91)8919980565,4.0,6,"Reliable Residency, Harlur Main Road, HSR Layout, Bangalore - 560102, Next to Vibgyor School",Bangalore,Grocery Stores
Aayush Organic Store,+(91)7996839211,4.8,5,"No 253/1, Govindappa Layout, Kuvempu Road, Nelamangala, Bangalore - 562123, Near Ganesha Temple",Bangalore,Grocery Stores
The Organic World,+(91)08043007000,3.4,5,"No 17, Sai Sultan Complex, Ali Asker Road, Cunningham Road, Bangalore - 560052, Opposite Canara Bank",Bangalore,Grocery Stores
Patanjali Arogya Kendra,+(91)7892411022,5.0,4,"17 Th Cross, 560093, C.V. Raman Nagar, Bengaluru, Kaggadasapura Main Road, Bangalore - 560093",Bangalore,Grocery Stores
Agape Grocery Store,+(91)9886116511,5.0,4,"Shop No 1, In No 46, 10th Cross, Akshaya Nagar,Aneppa Circle, Varanasi-Ramamurthy Nagar, Bangalore - 560016, Near Oriented Bank Of Commerce",Bangalore,Grocery Stores
Shivally Organics,+(91)9901033090,5.0,4,"#19, Sharadha Arcade, 1st Main Road, Kengeri Satelite Town, Bangalore - 560060, Near Hoysala Circle",Bangalore,Grocery Stores
24 Mantra Organic Farm Shop,+(91)9490493542,4.7,4,"Number 790,, 11th Main Road, Vijaya Bank Layout, Bangalore - 560076, Opposite to RK TRAVELS",Bangalore,Grocery Stores
Aayush Organic Marketings,+(91)9513261555,4.5,4,"No 561/1, Jakkasandra Main Road, Nelamangala, Bangalore - 562123, Near Water Tank",Bangalore,Grocery Stores
Malnad Stores,+(91)8497088893,4.2,4,"No . 521, 3rd Block 8th Main 6th Cross, Vidyaranyapura, Bangalore - 560097, Near Post Office",Bangalore,Grocery Stores
Online Mangalore Store,+(91)9986186819,3.6,4,"No.1/4, 80 Feet Road, Chandra Layout, Bangalore - 560040, Near Sky Line Appartment",Bangalore,Grocery Stores
24 Mantra Organic Farm Shop,+(91)7338415808,4.7,3,"#699, 19th Main, Sahakara Nagar, Bangalore - 560092, Near Ganesha Temple",Bangalore,Grocery Stores
Grameena Angadi,+(91)9035889343,4.2,3,"No. 1, 80 Feet Road, Raj Mahal Vilas 2nd Stage, Bangalore - 560094, Near RAMAIAH HOSPITAL,TOWARDS SANJAY NAGAR ROAD",Bangalore,Grocery Stores
The Organic World,+(91)9036881981,4.2,3,"No.58, Innovation Building, Jp Nagar 2nd Phase, Bangalore - 560078, Next to Fedex Office and Opposite to Nexa Car Showroom",Bangalore,Grocery Stores
The Organic World,+(91)8884636830,4.0,3,"The Organic World Building, 12th Main,7th Cross, Hal 2nd Stage Indiranagar, Bangalore - 560038, Opposite SBI Bank",Bangalore,Grocery Stores
Sanaathana Organic,+(91)8310437586,3.5,3,"No.116/A, 8th Cross 2 Nd Block 2 Nd Stage, Nagarbhavi, Bangalore - 560072, Near BDA Complex Nagarbhavi",Bangalore,Grocery Stores
Organic Angadi,+(91)9844951235,3.0,3,"#71/A, 37th B cross, 26th main, Jayanagar 9th Block, Bangalore - 560069, Below Cafe Coffee Day",Bangalore,Grocery Stores
Vishal Mega Mart,+(91)8882035498,1.8,3,"Sh 35, Devasthanagalu, Varthu Main Road, Varthur, Bangalore - 560087",Bangalore,Grocery Stores
Do-It-Yourself Home Shop,+(91)9448692231,5.0,2,"5th Cross #503, Bengaluru, Hosa Road, Bangalore - 560100",Bangalore,Grocery Stores
Nanav Naturals Pvt Ltd,+(91)9880533597,5.0,2,"No. 2286, Hal 2nd Stage, Bengaluru, 14th A Main Road, Indiranagar, Bangalore - 560008",Bangalore,Grocery Stores
AB Sweets & Snacks,+(91)9986702290,5.0,2,"#410,, Rama Temple Street, New Thippasandra, Bangalore - 560075, Opposite to MedPlus Pharmacy",Bangalore,Grocery Stores
Bhuvi Naturals,+(91)9845285929,5.0,2,"#277/9, 20th Main Road, Vijayanagar, Bangalore - 560040, Near By New Shanthi Sagar Hotel",Bangalore,Grocery Stores
Kairali Stores,+(91)9108662805,5.0,2,"No. 720, Vidyaranyapura Main Road, Vidyaranyapura, Bangalore - 560097, Below Taj Furnitures",Bangalore,Grocery Stores
Pragathi Marketing,+(91)9740876659,4.5,2,"No.2, Ground Floor, Shivanpalya Main Road,, Kengeri-Ullal Upanagar, Bangalore - 560056, Near Med Sole Hospital",Bangalore,Grocery Stores
The Organic World,+(91)08025586226,4.0,2,"2nd Floor, Shobha Pearl, Commissariat Road, Ashoknagar, Bangalore - 560025, Near Sivanchetti Gardens",Bangalore,Grocery Stores
Gramarajaya,+(91)8217877270,4.0,2,"#601, 16th Cross 4th Block, Vidyaranyapura, Bangalore - 560097",Bangalore,Grocery Stores
Kissan Fresh,+(91)9845848214,4.0,2,"#58, Amba Bavani Temple Road, Sainagar, Bangalore - 560097, Sambram College",Bangalore,Grocery Stores
Ashirwad,+(91)7353339252,3.5,2,"#45, 12th Main, 3rd Block, Rajajinagar, Bangalore - 560010, Bhaashyam Circle",Bangalore,Grocery Stores
Gopalan Organics,+(91)7022539204,3.5,2,"Door No 05, 1st Block, Jayanagar 1st Block, Bangalore - 560011, Near Ashoka Pillar",Bangalore,Grocery Stores
Planet 11 Ecommerce Solutio..,+(91)8884611163,3.3,2,"No 51 3rd Floor, HAL 3rd Stage Leela Palace Road, Kodihalli, Bangalore - 560017, Opposite to Sri Udupi Park Near Leela Palace",Bangalore,Grocery Stores
Namdhari Agro Fresh Pvt Ltd,+(91)8042168772,0.8,2,"No 3, Byrasandra Main Road, Jayanagar, Bangalore - 560011, Near Madhavan Park",Bangalore,Grocery Stores
Global Glaze Store Pvt Ltd,+(91)7411742098,0.8,2,"18/1 1Floor Patel Krishna Reddy, Singasandra, Bangalore - 560068",Bangalore,Grocery Stores
All Pure & Naturals,+(91)9513211711,5.0,1,"#516, Ground Floor 10 Cross, Padmanabhanagar, Bangalore - 560070, Near Slv Souharda Credit Co Operative Ltd",Bangalore,Grocery Stores
Krishi Organics,+(91)8023238660,5.0,1,"#25/A, 3rd Main Road, 3rd Stage, 2nd Block, Basaveshwara Nagar, Bangalore - 560079, Near Vani Public School",Bangalore,Grocery Stores
Kashyapi Naturals,+(91)6361248519,5.0,1,"#672,, 31st Main, Jp Nagar 1st Phase, Bangalore - 560078, Near Oxford High School",Bangalore,Grocery Stores
Mobifarm,+(91)8884424013,5.0,1,"#30, 1st Cross ,1st Main Road, 100 Feet Road, Hennur Bande, Bangalore - 560043, Near to Hasanath College",Bangalore,Grocery Stores
Dishfull Organic Store,+(91)8861200314,5.0,1,"No 269, 2nd Cross Cambridge Road, Ulsoor, Bangalore - 560008, Opposite to YLG Salon",Bangalore,Grocery Stores
Organic Form Shop,+(91)7338414808,5.0,1,"No. 68, Ground Floor, 10th Main, 2nd Stage, Indiranagar, Bangalore - 560038, Next to Smile Work Dental Care",Bangalore,Grocery Stores
Dharati Organics,+(91)7760988673,5.0,1,"Shop No 355, 42nd Cross, Jayanagar 8th Block, Bangalore - 560070, Near Sri Udupi Hotel",Bangalore,Grocery Stores
Karnataka State Co Operativ..,+(91)8026702504,0.0,,"Bda Complex, 8th Main, 3rd Block, 3rd Stage, Basaveshwara Nagar, Bangalore - 560079",Bangalore,Grocery Stores
Shivani Organics,+(91)08026892696,5.0,1,"No.28, Basement, Kathriguppe Main Road, Bangalore - 560085, Below Pai Electronics",Bangalore,Grocery Stores
Cosmo Nutra,+(91)6363601488,5.0,1,"No.128, 5th Main 6th Cross, Padmanabhanagar, Bangalore - 560070, Near Petrol Bunk",Bangalore,Grocery Stores
Farmers 2 Public,+(91)9513356267,5.0,1,"No 152 Ground Floor, 2nd Block, 80 Feet Road, HBR Layout, Bangalore - 560043, Near HDFC Bank Opposite",Bangalore,Grocery Stores
Greenaissance India,+(91)9740295054,5.0,1,"Eco Shop, Sarjapur Signal, Bellandur, Bangalore - 560103, Near Suncity Appartments",Bangalore,Grocery Stores
Laxmi Provision Stores,+(91)7411429305,5.0,1,"Laxmi, Kempanna Road, Marathahalli, Bangalore - 560037, Near Bachpan Play School",Bangalore,Grocery Stores
Manjunatha Organics,+(91)9945138552,5.0,1,"#2398/A, 13th Main E Block, Sahakara Nagar, Bangalore - 560092, Near Kavery Public School",Bangalore,Grocery Stores
Soha Organic And Natural,+(91)8549874519,5.0,1,"No 751/A Shop No 01, 8th Main, Vidyaranyapura, Bangalore - 560097, Opposite to Little Lillys Education Society",Bangalore,Grocery Stores
Sri Manjunatha Rice Traders,+(91)9902513120,5.0,1,"CNR Complex, Chikkatirupathi Road, Channasandra, Bangalore - 560067, Near Star Bakery",Bangalore,Grocery Stores
Maanya Super Market,+(91)7899260008,4.5,1,"#1745 19th Main, Hsr Sector 2, HSR Layout Sector 2, Bangalore - 560102, Nr to Indian Oil Petrol Bunk",Bangalore,Grocery Stores
Grocery Guru,+(91)8041128899,4.5,1,"#5,4th Main 1st Cross, Abbayappa Layout, R N Palya, BTM Layout 2nd Stage, Bangalore - 560076, Near Amrutha Bar",Bangalore,Grocery Stores
Punya Organics,+(91)9066304950,4.5,1,"No 58/3, 3Nagashettyhalli Village Kasaba Hobli, Hebbal, Bangalore - 560024, Next to A2B Hotel",Bangalore,Grocery Stores
Nagashree Organic Mangalore..,+(91)9606436999,4.5,1,"No. 4, 18th Main, Poornaprajna Layout, Uttarahalli, Bangalore - 560061, Near Water Tank Bus Stand",Bangalore,Grocery Stores
Nanjundeshwara Provision St..,+(91)8553924773,4.5,1,"#10 Murli Building 3rd Main2nd Cross, Whitefield Road, Mahadevapura, Bangalore - 560048, Near Barthamma Building",Bangalore,Grocery Stores
So Fresh,+(91)7899006382,4.5,1,"# 1,2, t.c palaya, Krishnarajapuram, Bangalore - 560036, senth antony church",Bangalore,Grocery Stores
Hasiru Organics,+(91)9538059113,4.5,1,"Chandapura Main Road Marasuru Panchayat, Anekal, Bangalore - 562106, Near RK Farm Gate",Bangalore,Grocery Stores
Weefa Mantra,+(91)9379622244,4.0,1,"No 35 S Cariyappa Road, Basavanagudi, Bangalore - 560004, Yedur Lake  Road",Bangalore,Grocery Stores
S L N Stores,+(91)9880653244,4.0,1,"No.20, Pipe Line Main Road, Dt Street, Malleswaram, Bangalore - 560003, Near Big Bazaar",Bangalore,Grocery Stores
Vijayalakshmi Marketing,+(91)8073759481,4.0,1,"NH 47 bus stop, hosur main road, Neralur, Bangalore - 562107, ashok lyland services",Bangalore,Grocery Stores
Kalpathuru Organic,+(91)9731168959,3.5,1,"F-183   Bl 1st Stage East West College Road, Magadi Main Road-Vijaynagar, Bangalore - 560091, Sbi Bank",Bangalore,Grocery Stores
New Akshaya Mini Store,+(91)9620117141,0.5,1,"#23, 8th Main Roaf, Vijayanagar, Bangalore - 560040, Near Park Opposite",Bangalore,Grocery Stores
General Store,+(91)7259027973,0.0,0,"#104, Queens Road, Shivaji Nagar, Bangalore - 560051",Bangalore,Grocery Stores
Big Mart,+(91)9886984931,0.0,0,"28th Cross, 6th Main,, D Group Layout,, Annapoorneswari Nagar, Bangalore - 560091, Opp to Agarsthya International School, Near Reliance Mart",Bangalore,Grocery Stores
Focus Mart Hyper Market,+(91)8023114455,0.0,0,"No. 5/1, 1st Cross, MRCR Layout, Vijayanagar, Bangalore - 560040, Near Veeresh Theater",Bangalore,Grocery Stores
Sumukha Daily Mart,+(91)9945135999,0.0,0,"# 10,Sumukha Arcade, Subhash Nagar Extension, Tc Palya Main Road,Subash Nagar, Virgonagar, Bangalore - 560049, Near SBI Bank",Bangalore,Grocery Stores
Bull Temple Organic Stores,+(91)8026604660,0.0,0,"# 7/1 Mount Joy Road, Joy Road, Basavanagudi, Bangalore - 560004, Near Bull Temple",Bangalore,Grocery Stores
Value Mandi,+(91)7760406348,0.0,0,"No.1609/24, 1st Cross, MKK Road, Srirampuram, Bangalore - 560021, Near Metro Station",Bangalore,Grocery Stores
Grameena Angadi,+(91)9606859123,0.0,0,"No. 107/108, Puttenahalli Main Road, Jp Nagar 6th Phase, Bangalore - 560078, Opposite Inchara Hotel",Bangalore,Grocery Stores
Sridevi Organic Store,+(91)9902583919,0.0,0,"No 79, Arlimara Road,2nd Cross, Kamakshipalya, Bangalore - 560079, Near Poorvika Mobile Shop",Bangalore,Grocery Stores
Abha All In One,+(91)9008519128,0.0,0,"#28, Viveknagar, Vivek Nagar, Bangalore - 560047",Bangalore,Grocery Stores
Mudra Organics,+(91)9740600242,0.0,0,"111, Johnson Road, Kamaraj Road, Bangalore - 560042, Near Lavanya Theater",Bangalore,Grocery Stores
Jbs Groceris Stores,+(91)7338527338,0.0,0,"Naresh Nilaya, Ganesha Block, Seshadripuram, Bangalore - 560020, Opp SBI Bank",Bangalore,Grocery Stores
Grand Mart Mini Super Marke..,+(91)9513399313,0.0,0,"No 91/1. Crescent Point, Robertson Road, Frazer Town, Bangalore - 560005, Near Moore Circle",Bangalore,Grocery Stores
Sumith Provision And Condim..,+(91)8025529386,0.0,0,"6th Block, Koramangala, Bangalore - 560095, HDFC Bank",Bangalore,Grocery Stores
Sanmathi Ayurvedics,+(91)9483770901,0.0,0,"Shop No #53, Nr Colony Bus Stand Shop Street, NR Colony, Bangalore - 560019, Near Ram Mandir",Bangalore,Grocery Stores
Sri Venketeswar Shop,+(91)9731760927,0.0,0,"17th Main, Koramangala 6th Block, Bangalore - 560095, Gangamma Temple",Bangalore,Grocery Stores
Kalpavriksh Organics,+(91)8041517778,0.0,0,"No 798 9th Cross, Indiranagar 1st Stage, Indira Nagar 1st Stage, Bangalore - 560038, Opposite to Lattice Lane Shop Indiranagar",Bangalore,Grocery Stores
B H U,+(91)08023315505,0.0,0,"104/1, Ground Floor, Mallappa Tower, East Park Road, 8th Cross, Malleswaram, Bangalore - 560003, Opposite to Raghavendra Swamy Matt",Bangalore,Grocery Stores
Slv Organic Stores,+(91)9353567795,0.0,0,"No. 93/2, 1st Temple Street, Malleswaram, Bangalore - 560003, Near By Patanjali Stores, Between 8th and 10th Cross",Bangalore,Grocery Stores
Fresh Nd Organic,+(91)9986336520,0.0,0,"#61, Kr Road Ak Colony, Jayanagar 7th Block, Bangalore - 560070, Below Rangana Hotel",Bangalore,Grocery Stores
Shesha Sai Stores,+(91)8880334455,0.0,0,"#6/1, 9th Cross, Margosa Road, Malleswaram, Bangalore - 560003, Near Between 4th & 5th Main",Bangalore,Grocery Stores
S. C shakti store,+(91)8765737333,0.0,0,"Pillana Garden, Bangalore - 560045, Near Anthony Church",Bangalore,Grocery Stores
Saraswathi Stores,,0.0,0,"Lingarajapuram, Bangalore - 560084, Near Good Shephered Clinic",Bangalore,Grocery Stores
John Stores,+(91)6364901297,0.0,0,"#1, Old Bagalur Layout, Lingarajapuram, Bangalore - 560084, Near Statue",Bangalore,Grocery Stores
Salim Stores,+(91)8783839320,0.0,0,"#2, Gospel Street, Lingarajapuram, bangalore - 560084, Near Statue",Bangalore,Grocery Stores
Dass Stores,+(91)6360308581,0.0,0,"Lingarajapuram, Bangalore - 560084, Near Tent House",Bangalore,Grocery Stores
Rahath Mini Mart,+(91)9742309090,0.0,0,"#12, Maruthi Nagar, Madiwala, Bangalore - 560068, Near Kannur Cafe",Bangalore,Grocery Stores
Sri Nanjundeshwara Stores,+(91)6360724923,0.0,0,"Muslim Colony-Sagayapura, Bangalore - 560045, Near Water Tank",Bangalore,Grocery Stores
H M Stores,+(91)8971300989,0.0,0,"1/2 ,, 6th Cross Hosahalli Main Road,, Vijayanagar, Bangalore - 560040",Bangalore,Grocery Stores
